SampleID,X,Y
1_136,8.22306423939331,354604254291501
1_137,6.13838667464514,510796106289.825
1_138,2.08015033934753,592.188374969508
1_139,5.60316275608704,0.190020712683728
1_140,9.26006979819904,234094336991243328
1_141,3.28406629105994,1.85462674083197
1_142,6.47361093297311,69806828571.2961
1_143,3.96032920660331,46.8552013436764
1_144,4.71999848883224,753888938.695279
1_145,6.45105248651893,7763.71913684683
1_146,8.36170361904284,889417058273068
1_147,5.58136300549288,63149878069.3055
1_148,5.92009381391475,73449506840.8097
1_149,8.99804212951752,33173240.8885655
1_150,5.49894929114438,3895868171173.55
1_151,6.00464556192851,155548.351156317
1_152,6.41143566159068,10666322789481356
1_153,6.00455426310952,109408784.643196
1_154,2.64089815662303,4171480.25859842
1_155,5.2584476687213,448801870.969298
1_156,7.81703242665188,767434272.055303
1_157,9.04333003396396,6048094.91718371
1_158,9.04191401284083,2105596593069.87
1_159,9.40612609215972,113752526101.145
1_160,4.52141823741558,25308128612295.5
1_161,10.0941587256051,1414245536.09958
1_162,8.44640488935398,341645134815.008
1_163,8.95037758744546,1878956436085186304
1_164,5.81004605342158,11315713076.9121
1_165,6.16782028154028,54996.6741298041
1_166,9.71000341962664,8487043399943513
1_167,8.60740575682995,659288.205413228
1_168,8.33192107313725,89561.5425434493
1_169,9.49752802184859,20620704.2414455
1_170,7.23044437807897,8901110.42974149
1_171,6.12269490043708,17887612387875.1
1_172,6.78808637182051,16499280965.9364
1_173,6.31236444353878,18794.1645024396
1_174,4.63847227758595,95146.5778931788
1_175,7.39693111380856,51543949.7560812
1_176,5.81432805351747,8964932575.22792
1_177,10.7980833579626,2364332507789.03
1_178,7.3218934681266,13012264014226776
1_179,6.57986333843723,2636242434.01497
1_180,6.65538951308879,70692.896734855
1_181,8.1773452333596,248.916365614701
1_182,6.4974938680552,8481.13116471675
1_183,5.57304385443146,342969.743240696
1_184,9.12460385865788,572726492793.502
1_185,9.41354692356875,50813004.6662025
1_186,8.10939007174618,932072186.555739
1_187,5.39050205260767,24415160014563.7
1_188,4.03105434614177,436462.991545845
1_189,8.64853757830742,5831138967.26482
1_190,5.40510463596629,37415561839.3833
1_191,5.15064298664317,6130628.10033513
1_192,4.97276165612374,8399188902.59498
1_193,5.64750597179514,5118.33014081499
1_194,3.01396564983278,172923219.163348
1_195,5.23924830622946,63172.6055303605
1_196,9.1948885511452,10031366126529644
1_197,4.41286366195301,970987525737.308
1_198,6.23863927659438,8528983.67585289
1_199,1.73966850110506,102227.598549586
1_200,6.91599416637026,259276278.156784
1_201,4.78302105159404,18256760.4532625
1_202,4.55743840202678,981715915875.638
1_203,7.40626813801327,134809190919.36
1_204,4.05676648412989,785267216.8961
1_205,6.80014768775211,45165034.3013631
1_206,6.1069574531424,1008942.93929059
1_207,4.42691456381475,1680127.4899881
1_208,6.88052904547111,20319079967606.1
1_209,9.39635356051374,2628133.79820847
1_210,3.89752033056586,0.419603273557173
1_211,4.25989880356063,141662.533969397
1_212,3.58182046702885,12635496190.2167
1_213,5.73517874894228,1685134982.99349
1_214,4.71586147020185,2306888126280.87
1_215,3.50296649354898,6278600.32340243
1_216,6.37172947109586,131625695.242176
1_217,8.25064368390196,1448365.28458367
1_218,5.31194092655401,6516380.60240889
1_219,1.17275658347634,1173276.35950342
1_220,7.20232091463523,4482714110.80809
1_221,3.78629738247385,126446.911845942
1_222,3.85828940882504,14139716.1774122
1_223,6.14304929931715,7632836030248.05
1_224,5.46771519936624,1738.14746734327
1_225,5.34940972706223,191670941.181274
1_226,2.96247280794354,462780.311468776
1_227,8.95811342478425,236418529.739389
1_228,5.76836831357294,402622401.696481
1_229,7.17229574139603,56788807.4752329
1_230,7.49456401140875,42890113603114
1_231,9.05013591343095,81498346.2693365
1_232,7.67060356829355,3421129813.76735
1_233,3.15293396690483,104785237.892911
1_234,7.74096548532286,381659.210783134
1_235,5.95210011499003,17616.4865528941
1_236,8.0142491069572,133215664.082846
1_237,7.28030695624953,249817800658.849
1_238,7.62031565250112,2894626.04452281
1_239,3.64098869703069,1834415296592.82
1_240,7.21518078729864,2311092.59210412
1_241,5.48056511988212,165937.075840089
1_242,5.64924981143583,107925909.242355
1_243,4.42290440255807,2036612216.12039
1_244,3.65630522512991,42006174869.6611
1_245,4.22738978263369,340513.52170375
1_246,5.03314542103019,1559076103.35334
1_247,3.43809674551837,437.996810576331
1_248,6.15774133259208,2963.8392727051
1_249,4.46019819251213,6817816.06521961
1_250,7.93260414103332,43306764978604.6
